"source","STUDY_ID","newsite","REALM","TAXA","ORGANISMS","initR","nsp","nyr","CENT_LAT","CENT_LONG","citation_1","citation_2","citation_3","citation_4","citation_5","citation_6","citation_7","citation_8"
"BBS","Ridge and Valley","840_72_63","Terrestrial","birds","birds",101,47,20,40.7309987,-78.2178879,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_64","Terrestrial","birds","birds",109,58,23,40.5712157,-78.1386279,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_68","Terrestrial","birds","birds",104,53,20,40.3760787,-77.6852029,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_71","Terrestrial","birds","birds",113,51,22,40.6956947,-77.8942099,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_72","Terrestrial","birds","birds",109,55,23,40.5680517,-77.3969039,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_76","Terrestrial","birds","birds",88,49,22,40.2118951,-76.7190419,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Allegheny Plateau","840_72_8","Terrestrial","birds","birds",110,59,22,41.7528857,-79.9481349,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_83","Terrestrial","birds","birds",113,56,23,40.7874732,-75.9610008,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Northern Piedmont","840_72_84","Terrestrial","birds","birds",85,42,23,40.168557,-75.4610252,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_85","Terrestrial","birds","birds",101,48,21,40.6899507,-75.9991309,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_72_86","Terrestrial","birds","birds",86,42,23,40.8040057,-75.3435909,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ohio Hills","840_72_88","Terrestrial","birds","birds",97,62,21,39.9302972,-80.0595075,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Allegheny Plateau","840_72_9","Terrestrial","birds","birds",114,57,22,41.2987587,-79.0916519,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Allegheny Plateau","840_72_90","Terrestrial","birds","birds",107,45,23,39.8744757,-79.0688169,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Allegheny Plateau","840_72_91","Terrestrial","birds","birds",95,46,22,39.7803177,-78.9557489,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Coastal Flatwoods","840_80_101","Terrestrial","birds","birds",92,46,22,32.9525947,-80.2609479,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Southern Piedmont","840_80_18","Terrestrial","birds","birds",91,57,20,34.6616003,-83.2805093,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Coastal Flatwoods","840_80_2","Terrestrial","birds","birds",80,37,20,33.2862522,-79.6942904,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Southern Piedmont","840_80_21","Terrestrial","birds","birds",88,58,22,33.8064239,-82.2729506,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Coastal Flatwoods","840_80_3","Terrestrial","birds","birds",98,48,23,32.2511024,-81.0334581,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Southern Piedmont","840_80_51","Terrestrial","birds","birds",84,43,22,34.0395565,-82.0911916,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_80_55","Terrestrial","birds","birds",93,44,22,33.1451427,-81.0479519,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","840_81_1","Terrestrial","birds","birds",100,33,23,43.3306215,-96.8856776,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","840_81_10","Terrestrial","birds","birds",106,47,22,44.2320836,-96.9486732,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","840_81_18","Terrestrial","birds","birds",105,44,22,45.8489747,-97.3322679,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","840_81_19","Terrestrial","birds","birds",102,49,20,45.7331549,-97.7103493,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Glaciated Missouri Plateau","840_81_23","Terrestrial","birds","birds",110,50,22,45.8541675,-99.2629045,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Black Hills","840_81_29","Terrestrial","birds","birds",88,39,22,43.8204584,-103.640174,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Drift Prairie","840_81_3","Terrestrial","birds","birds",99,40,23,43.9499467,-97.4702229,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Plains Roughlands","840_81_30","Terrestrial","birds","birds",72,20,22,44.2125557,-101.3067249,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Plains Roughlands","840_81_37","Terrestrial","birds","birds",91,28,20,45.8344327,-102.9426799,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Plains Roughlands","840_81_41","Terrestrial","birds","birds",75,20,23,44.3721307,-101.1351779,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Great Plains Roughlands","840_81_43","Terrestrial","birds","birds",85,20,20,43.8936958,-102.4574947,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Black Hills","840_81_705","Terrestrial","birds","birds",96,39,22,43.7260521,-103.505933,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Black Hills","840_81_706","Terrestrial","birds","birds",79,31,20,43.8122287,-103.7667248,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Mississippi Alluvial Plain","840_82_1","Terrestrial","birds","birds",107,64,20,36.4175101,-89.4379279,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_82_10","Terrestrial","birds","birds",97,48,23,35.3431047,-88.8148959,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Cumberland Plateau","840_82_128","Terrestrial","birds","birds",95,53,20,35.1093452,-85.3637195,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Highland Rim","840_82_13","Terrestrial","birds","birds",91,57,22,36.1745577,-86.9969029,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Cumberland Plateau","840_82_130","Terrestrial","birds","birds",90,55,20,35.3018852,-85.1666632,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Blue Ridge Mountains","840_82_139","Terrestrial","birds","birds",93,55,22,35.7304657,-83.8099149,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Highland Rim","840_82_16","Terrestrial","birds","birds",97,67,21,35.8791357,-87.3276749,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Highland Rim","840_82_20","Terrestrial","birds","birds",89,45,23,36.5086597,-86.6658089,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Highland Rim","840_82_23","Terrestrial","birds","birds",95,60,21,35.7357596,-86.1676666,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Highland Rim","840_82_25","Terrestrial","birds","birds",95,68,22,36.0984567,-85.7051469,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Highland Rim","840_82_26","Terrestrial","birds","birds",98,60,22,36.5041157,-85.6700349,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Highland Rim","840_82_27","Terrestrial","birds","birds",92,58,20,35.3801394,-85.9158515,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Cumberland Plateau","840_82_29","Terrestrial","birds","birds",94,60,20,35.1735485,-85.6693511,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_82_3","Terrestrial","birds","birds",91,44,21,35.0517759,-89.3754293,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Cumberland Plateau","840_82_31","Terrestrial","birds","birds",97,55,20,36.4907462,-84.2932022,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Cumberland Plateau","840_82_32","Terrestrial","birds","birds",93,60,20,36.2936637,-84.3613059,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Cumberland Plateau","840_82_34","Terrestrial","birds","birds",97,58,23,36.0487507,-84.3482669,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_82_4","Terrestrial","birds","birds",91,46,20,35.5377957,-89.3824309,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Ridge and Valley","840_82_41","Terrestrial","birds","birds",91,55,21,36.0465477,-82.9128272,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Blue Ridge Mountains","840_82_42","Terrestrial","birds","birds",95,48,23,36.3180044,-82.077152,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_82_6","Terrestrial","birds","birds",95,56,23,35.3612207,-89.0787139,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_82_9","Terrestrial","birds","birds",92,47,22,35.4115013,-88.5485594,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","South Texas Brushlands","840_83_1","Terrestrial","birds","birds",108,38,20,26.1912547,-97.3519969,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Coastal Prairies","840_83_11","Terrestrial","birds","birds",83,39,21,28.9083337,-95.6139832,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_136","Terrestrial","birds","birds",92,40,21,30.7618885,-96.7200416,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_139","Terrestrial","birds","birds",85,41,20,30.6915827,-97.5857079,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Edward's Plateau","840_83_140","Terrestrial","birds","birds",91,42,23,30.2495701,-98.0582098,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","South Texas Brushlands","840_83_15","Terrestrial","birds","birds",89,44,21,28.9215455,-97.9666688,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","South Texas Brushlands","840_83_17","Terrestrial","birds","birds",118,54,22,28.6737143,-98.38854,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Mexican Highlands","840_83_189","Terrestrial","birds","birds",78,28,21,30.93882,-104.15497,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Coastal Prairies","840_83_20","Terrestrial","birds","birds",98,38,21,29.6706502,-94.3415601,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Coastal Prairies","840_83_24","Terrestrial","birds","birds",74,35,21,29.0185167,-96.9354075,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_26","Terrestrial","birds","birds",80,38,23,29.7858555,-97.0259942,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_273","Terrestrial","birds","birds",87,40,20,33.3677874,-96.0651288,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","South Texas Brushlands","840_83_29","Terrestrial","birds","birds",102,38,21,29.2751357,-97.9801349,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Coastal Prairies","840_83_311","Terrestrial","birds","birds",102,42,23,29.9141577,-94.0432501,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","South Texas Brushlands","840_83_315","Terrestrial","birds","birds",98,51,22,29.0939087,-98.6416779,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Edward's Plateau","840_83_317","Terrestrial","birds","birds",107,53,22,29.5379301,-100.0117796,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Chihuahuan Desert","840_83_319","Terrestrial","birds","birds",65,31,22,29.1679858,-103.6103013,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_323","Terrestrial","birds","birds",73,36,21,30.2009897,-96.6532289,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_83_33","Terrestrial","birds","birds",82,41,20,30.7110692,-94.9336495,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Mexican Highlands","840_83_331","Terrestrial","birds","birds",93,25,21,30.8111277,-103.9442869,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_83_333","Terrestrial","birds","birds",94,43,21,31.6172317,-93.9263149,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_336","Terrestrial","birds","birds",101,30,21,31.8611947,-96.2228399,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Chihuahuan Desert","840_83_345","Terrestrial","birds","birds",70,28,20,31.2076027,-105.3339159,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Chihuahuan Desert","840_83_346","Terrestrial","birds","birds",66,21,22,31.846782,-106.6131975,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_351","Terrestrial","birds","birds",71,33,23,32.3141319,-97.4981958,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Rolling Red Plains","840_83_363","Terrestrial","birds","birds",71,35,21,33.3563297,-100.6989509,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Rolling Red Plains","840_83_368","Terrestrial","birds","birds",80,36,20,34.6030047,-100.7371219,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Edward's Plateau","840_83_41","Terrestrial","birds","birds",94,34,22,30.9594551,-98.7351553,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Edward's Plateau","840_83_42","Terrestrial","birds","birds",86,37,23,30.3551169,-99.1490406,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Edward's Plateau","840_83_43","Terrestrial","birds","birds",86,34,20,30.9858627,-99.4476549,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Upper Coastal Plain","840_83_45","Terrestrial","birds","birds",88,41,22,31.8819446,-94.5202804,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Edward's Plateau","840_83_54","Terrestrial","birds","birds",92,38,22,31.2869724,-99.5652708,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","Edward's Plateau","840_83_55","Terrestrial","birds","birds",98,31,21,31.5020577,-99.1642919,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
"BBS","East Texas Prairies","840_83_60","Terrestrial","birds","birds",78,38,21,32.5698812,-96.1349747,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","","","",""
